term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,53.05034988905957,55.623738669403245,2.5733887803436772,2.0939851446298365,3.052792416057518,10.52142975435693,7.865811956728354e-26,0.13751509878022822
