term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,68.8617511520737,80.74448435094918,11.882733198875485,11.28151713624726,12.483949261503708,38.739822093087916,1.038263e-317,0.5062445598684444
