term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,36.754053592763256,34.317855310415624,-2.4361982823476325,-3.0849670230439963,-1.7874295416512682,-7.360261933884969,1.8960367177119564e-13,-0.09620810716985044
