term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,55.00708311998631,70.695826919788,15.688743799801692,15.101191705545517,16.276295894057867,52.337505015362275,0,0.6839837130959416
