term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,35.78397142983905,46.229269375971526,10.445297946132477,10.116980992941972,10.773614899322984,62.35645947275339,0,0.41545274720039677
