term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,42.92921786965982,62.18092382855881,19.251705958898988,18.910328426341653,19.593083491456326,110.53206054150122,0,0.736380004333487
