term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,70.37449536400332,78.40801687763704,8.033521513633715,7.7431738007727855,8.323869226494647,54.23025144065636,0,0.36127757978620345
