term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,34.98032474158203,34.69160559626953,-0.2887191453124984,-0.6203981554085168,0.04295986478352002,-1.7061276715861942,0.08798776184182018,-0.011367342649047797
