term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,72.8315070316313,82.50084388185647,9.669336850225164,9.392654877308326,9.946018823142003,68.49675957251912,0,0.45630371854635915
