term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,58.25451399671721,64.48660892738171,6.232094930664502,5.92246686704541,6.541722994283593,39.450061633641845,0,0.2628283299980835
