term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,42.7982640521716,40.22458649789029,-2.5736775542813035,-2.8258920370320997,-2.3214630715305073,-20.00037129343527,8.54172151941444e-89,-0.1332483765353683
