term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,44.318929949868995,51.78767488341095,7.468744933541956,7.178275520491098,7.759214346592813,50.39659053442459,0,0.3357598956187719
