term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_anthropic/claude-sonnet-4__none,Conservative,Labour,1.4888509168221002,1.261663707245862,1.7569476238330453,4.711440322399247,2.4597212971169736e-6,2.4597212971169736e-6,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Did not vote,Labour,0.37431152609128593,0.28577424473658347,0.4902790266979273,-7.136439789824128,9.577923162060052e-13,9.577923162060052e-13,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Greens,Labour,1.3811633249553792,1.1210673122695722,1.7016035605746869,3.0335516793511106,0.002416933105692471,0.002416933105692471,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Liberal Democrats,Labour,1.2687713564592993,1.0472044612604001,1.5372172431676445,2.431035652891142,0.015055732971272029,0.015055732971272029,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Not eligible to vote,Labour,0.22155292795333179,0.10870864377762472,0.4515344702957046,-4.148798353016987,3.342250480627786e-5,3.342250480627786e-5,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Other,Labour,1.1725062327218374,0.8284829098223645,1.6593834941825427,0.8981255140388228,0.3691186381616063,0.3691186381616063,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Reform UK,Labour,0.608320495005843,0.4664411202266407,0.7933559212454233,-3.6684278880015038,2.4404650564826874e-4,2.4404650564826874e-4,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__none,Scottish National Party,Labour,1.737734088538027,1.1129527133696802,2.7132507304145035,2.43075579320884,0.015067366251762093,0.015067366251762093,0.1444799327654278
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Conservative,Labour,1.4343757536064332,1.2085133538999282,1.702450201228302,4.12650502626267,3.683179578209299e-5,3.683179578209299e-5,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Did not vote,Labour,0.33189417177740616,0.24882770623633957,0.4426908197883117,-7.504668699835098,6.158415390727647e-14,6.158415390727647e-14,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Greens,Labour,1.3448167909021935,1.0840364537038458,1.668331535266394,2.693674199473471,0.00706692056698803,0.00706692056698803,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Liberal Democrats,Labour,1.3737690453539826,1.1330581886486595,1.665617360943844,3.2310066529821735,0.001233550686043177,0.001233550686043177,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Not eligible to vote,Labour,0.35408375511963586,0.1963514887293815,0.6385248538268988,-3.4511891653063107,5.58122236558915e-4,5.58122236558915e-4,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Other,Labour,1.0530816980507176,0.7233113260066719,1.5332001904241628,0.2698695060466129,0.7872606476750228,0.7872606476750228,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Reform UK,Labour,0.5698154269521922,0.4301982135233715,0.7547442332069788,-3.922161203232476,8.775824336062233e-5,8.775824336062233e-5,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Scottish National Party,Labour,0.9621455139829469,0.536552814623743,1.7253175546691928,-0.12951281118739857,0.8969518884649446,0.8969518884649446,0.14825721982353118
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Conservative,Labour,1.502256508675124,1.282627577359866,1.7594932914993695,5.0466295984451035,4.4967191126834853e-7,4.4967191126834853e-7,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Did not vote,Labour,0.33366025022898355,0.2560110158641335,0.43486082896507444,-8.121314192592699,4.611624437654242e-16,4.611624437654242e-16,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Greens,Labour,1.1868321251251839,0.9649519947839084,1.459731158485864,1.6221317248391192,0.10477514663846779,0.10477514663846779,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Liberal Democrats,Labour,1.2516314669452189,1.042643171549327,1.502509556284306,2.4080165565633167,0.016039453609087078,0.016039453609087078,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Not eligible to vote,Labour,0.17188609166966415,0.08055104370678917,0.36678393165229745,-4.553665698227172,5.271911074325534e-6,5.271911074325534e-6,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Other,Labour,1.1816483947269447,0.8465252780929836,1.649440323750609,0.9808673652400314,0.3266581526781484,0.3266581526781484,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Reform UK,Labour,0.5350533843925306,0.4097899209553884,0.6986070410967162,-4.595655712784833,4.313904943778772e-6,4.313904943778772e-6,0.15799153170379046
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Scottish National Party,Labour,1.4996211892809455,0.9550788286773046,2.3546367522928597,1.7603334529425672,0.07835128530887919,0.07835128530887919,0.15799153170379046
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Conservative,Labour,1.5254054259234333,1.2983344690317125,1.7921897391910164,5.134883417929638,2.82318974318256e-7,2.82318974318256e-7,0.16533095194706796
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Did not vote,Labour,0.3301438188011568,0.24921406356932532,0.4373546963263223,-7.7240396885377995,1.126997258592273e-14,1.126997258592273e-14,0.16533095194706796
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Greens,Labour,1.3558328625528626,1.1038393552438654,1.665353515840326,2.901716093916035,0.0037112471544177568,0.0037112471544177568,0.16533095194706796
