term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
input_condition_bullets-based,Female,all_other_levels,1.098827575326616,1.0585553419755762,1.14063194659692,4.947089848719208,7.533121068722101e-7,7.533121068722101e-7
input_condition_improve,Female,all_other_levels,1.0350004062359395,0.9851778892709179,1.0873425526239953,1.3667322668560695,0.17170924010719943,0.17170924010719943
input_condition_rewrite,Female,all_other_levels,0.9677608480106046,0.9205314878013385,1.017413387106564,-1.2837273961073714,0.1992373551220485,0.1992373551220485
input_condition_stance-based,Female,all_other_levels,1.1156114957428815,1.0746847345767245,1.1580968533286773,5.737186505412306,9.62622351502154e-9,9.62622351502154e-9
input_condition_bullets-based,Male,all_other_levels,0.9082493927806355,0.875134880186986,0.9426169361574721,-5.078571041715964,3.8028423376546263e-7,3.8028423376546263e-7
input_condition_improve,Male,all_other_levels,0.9590240620287436,0.9131428366894752,1.0072106077998784,-1.6727503839147106,0.094376446047215,0.094376446047215
input_condition_rewrite,Male,all_other_levels,1.0202330335824965,0.9707870537902482,1.0721974904270188,0.790288156360587,0.42935950198992723,0.42935950198992723
input_condition_stance-based,Male,all_other_levels,0.8800585651394468,0.8479365896770842,0.9133974020041432,-6.734950561943051,1.6398568242713126e-11,1.6398568242713126e-11
input_condition_bullets-based,Other,all_other_levels,1.2296927915178995,1.0124051296866636,1.493615863028162,2.084280150052264,0.03713469184389214,0.03713469184389214
input_condition_improve,Other,all_other_levels,1.3877896311645943,1.0776415815279443,1.787199096045663,2.539427532459522,0.011103404532371002,0.011103404532371002
input_condition_rewrite,Other,all_other_levels,1.4895364659525305,1.161823223376964,1.9096871527093506,3.1431453870503026,0.0016714279975654318,0.0016714279975654318
input_condition_stance-based,Other,all_other_levels,1.6547862536062692,1.376087512084534,1.9899297981246815,5.352763323927712,8.662111538673219e-8,8.662111538673219e-8
