term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Greens,Labour,1.386987063859499,1.092784354242812,1.7603959169479002,2.689467445806644,0.007156612697491828,0.007156612697491828,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Liberal Democrats,Labour,1.4208545640833283,1.15129855657245,1.753522299451769,3.2726774777690917,0.0010653396542088015,0.0010653396542088015,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Not eligible to vote,Labour,0.3336419070699359,0.1695108588179673,0.6566949334662018,-3.177231629484545,0.0014868823074628877,0.0014868823074628877,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Other,Labour,1.3034425127591798,0.8820062433862089,1.926247571156966,1.3299127015882155,0.18354703600140257,0.18354703600140257,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Reform UK,Labour,0.629394742069176,0.4701049118571357,0.8426581627905013,-3.109886553914569,0.001871592120356188,0.001871592120356188,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__prompting,Scottish National Party,Labour,1.3766994814701825,0.7590780068404616,2.4968467604128755,1.0524921586227234,0.29257380626329405,0.29257380626329405,0.1555613878540505
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Conservative,Labour,1.6649114561627654,1.4028577612310962,1.9759167561146584,5.834111435567473,5.407797209378119e-9,5.407797209378119e-9,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Did not vote,Labour,0.39581160936860565,0.3001689735516908,0.5219287931635171,-6.567637097624161,5.111993956905368e-11,5.111993956905368e-11,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Greens,Labour,1.3752026627835456,1.0993332818466972,1.7202993805027738,2.789039411273116,0.005286463145414183,0.005286463145414183,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Liberal Democrats,Labour,1.3131810595064584,1.072881695013558,1.6073016279998262,2.642234305509002,0.00823610571917003,0.00823610571917003,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Not eligible to vote,Labour,0.18968026864677529,0.0836503560134132,0.4301070076515125,-3.9799162200432767,6.893955968045354e-5,6.893955968045354e-5,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Other,Labour,1.3342549152637568,0.9264314368843198,1.9216059689129334,1.5494224565364219,0.1212801988889249,0.1212801988889249,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Reform UK,Labour,0.5378154261393395,0.4021641305121728,0.7192223538809224,-4.18251719815041,2.8829920131035565e-5,2.8829920131035565e-5,0.16301200997932597
model_and_mitigation_anthropic/claude-sonnet-4__reranking,Scottish National Party,Labour,1.456843552600693,0.8445528066419247,2.513037811327842,1.352652485827139,0.17616667639580105,0.17616667639580105,0.16301200997932597
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Conservative,Labour,1.4869902266713002,1.2489896939571572,1.7703428178101612,4.458444963964752,8.255638746700487e-6,8.255638746700487e-6,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Did not vote,Labour,0.3267153734396787,0.24150465027615842,0.441991220954831,-7.255395399196509,4.0049017265698844e-13,4.0049017265698844e-13,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Greens,Labour,1.323142639634739,1.0553204729729004,1.6589334611198632,2.426628774545637,0.015239840781318265,0.015239840781318265,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Liberal Democrats,Labour,1.1775462095768743,0.9564579691391021,1.449739685829521,1.5404009801237486,0.12346264265824226,0.12346264265824226,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Not eligible to vote,Labour,0.20220603887235697,0.0892146910792683,0.45830212111725316,-3.82894009869999,1.2869632379567826e-4,1.2869632379567826e-4,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Other,Labour,1.1151022800849144,0.7501447682216218,1.6576174996173678,0.5386363748265365,0.5901377834760313,0.5901377834760313,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Reform UK,Labour,0.5454960571450627,0.4090576016553914,0.727442656380439,-4.12687146804902,3.677317872426565e-5,3.677317872426565e-5,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__none,Scottish National Party,Labour,1.9518140339586407,1.1965185818204596,3.183885383009905,2.6786281003582078,0.0073924449328582765,0.0073924449328582765,0.15087473997726908
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Conservative,Labour,1.6196464620878317,1.3641674155850647,1.9229712073342315,5.505695208649169,3.677142443794126e-8,3.677142443794126e-8,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Did not vote,Labour,0.3465733298197025,0.25789338134603584,0.4657470165205641,-7.027400031781376,2.104174606477822e-12,2.104174606477822e-12,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Greens,Labour,1.2137699195972622,0.9597889181808715,1.5349598123214774,1.6173622221570656,0.10580011536057325,0.10580011536057325,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Liberal Democrats,Labour,1.289873444161082,1.053630878452218,1.5790857462302668,2.4661477672961785,0.01365749791657394,0.01365749791657394,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Not eligible to vote,Labour,0.10102749483701891,0.03216651499882254,0.3173037151652113,-3.9258727563930096,8.641583136555305e-5,8.641583136555305e-5,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Other,Labour,0.8796131891011763,0.569830178788611,1.3578069243113344,-0.5791055665253404,0.5625179442549011,0.5625179442549011,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Reform UK,Labour,0.6392586728442637,0.4872241227594261,0.8387344380491338,-3.2291713570050495,0.0012414948178939556,0.0012414948178939556,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__prompting,Scottish National Party,Labour,1.1307904263452515,0.612163419499684,2.0888000615246427,0.39258225485320836,0.6946280480025071,0.6946280480025071,0.14638819781057677
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Conservative,Labour,1.438059563174379,1.1970442249875533,1.7276014236306008,3.8817066175780006,1.0372596928493194e-4,1.0372596928493194e-4,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Did not vote,Labour,0.4265697830425244,0.3203556356328164,0.5679993094097037,-5.8317202145710585,5.485884940561862e-9,5.485884940561862e-9,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Greens,Labour,1.3111623187112265,1.033280306776985,1.6637756615826484,2.229412553043629,0.02578646776610762,0.02578646776610762,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Liberal Democrats,Labour,1.0772113084185901,0.8629883631298907,1.3446116454877834,0.657449895372973,0.5108916780291285,0.5108916780291285,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Not eligible to vote,Labour,0.3318870613497128,0.16877363146777646,0.6526435470601253,-3.196815113443492,0.0013895396000665207,0.0013895396000665207,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Other,Labour,0.8773194291922622,0.5555548330730928,1.3854426872333068,-0.5614592362562756,0.5744845118598662,0.5744845118598662,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Reform UK,Labour,0.7262753875013934,0.5538104514249604,0.9524485085702113,-2.3122217166337724,0.020765468120316575,0.020765468120316575,0.11462144156436979
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Scottish National Party,Labour,1.1409523463202411,0.6027771460704641,2.159624440077043,0.4050522050787546,0.6854391375127888,0.6854391375127888,0.11462144156436979
model_and_mitigation_openai/chatgpt-4o-latest__none,Conservative,Labour,1.754677120854645,1.4841500965828862,2.074515108370508,6.581828406135684,4.646977262566042e-11,4.646977262566042e-11,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Did not vote,Labour,0.3313280043724772,0.2456300473519646,0.44692515294819146,-7.23433029343738,4.678319370007804e-13,4.678319370007804e-13,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Greens,Labour,1.0225840661563141,0.7998964264384126,1.3072669633151466,0.1782218586605053,0.8585487437987624,0.8585487437987624,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Liberal Democrats,Labour,1.1747679743789228,0.9556232368613962,1.4441672621513748,1.5290861096961823,0.12624309834697542,0.12624309834697542,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Not eligible to vote,Labour,0.09909305796389938,0.031553147886194705,0.3112029954048728,-3.9592618480816317,7.518177220190405e-5,7.518177220190405e-5,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Other,Labour,0.9464639131353862,0.6254906534929918,1.4321460022864831,-0.2603691374542578,0.7945790469124847,0.7945790469124847,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Reform UK,Labour,0.4480888141879794,0.328905520926818,0.6104597600995094,-5.088326784537521,3.612365138095581e-7,3.612365138095581e-7,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__none,Scottish National Party,Labour,1.1807138278806857,0.6522546485531601,2.1373326298877893,0.5486551934254982,0.5832421008030328,0.5832421008030328,0.16607172528403513
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Conservative,Labour,1.5547332751919067,1.3070048784556474,1.8494158643425291,4.983445271463545,6.246198644433704e-7,6.246198644433704e-7,0.1501830586887822
