outcome,term,estimate,std.error,statistic,p_value,conf.low,conf.high
edit_ratio,model_deepseek/deepseek-chat-v3-0324,-0.0368216304092421,0.012296707118701697,-2.9944301392070383,0.0027495801415789406,-0.06092273349033472,-0.012720527328149482
edit_ratio,model_openai/chatgpt-4o-latest,-0.05078121894304843,0.012293219561441193,-4.1308315278390015,3.6145341165525843e-5,-0.07487548653751644,-0.026686951348580415
edit_ratio,input_condition_improve,0.035713086280954515,0.015437977028616575,2.313326818323089,0.020704677281592095,0.005455207310709354,0.06597096525119968
edit_ratio,input_condition_rewrite,0.0453449874148642,0.015606695448901633,2.9054829424543867,0.0036668683508209376,0.014756426417331835,0.07593354841239656
edit_ratio,input_condition_stance-based,0.08245394520326137,0.012287533096602151,6.710374210594168,1.9412592931267713e-11,0.058370822875077236,0.1065370675314455
