term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,1.6469111760030495,1.589879457226118,1.7059887209159614,27.745598716227146,1.969132840695416e-169,1.969132840695416e-169
model_deepseek/deepseek-chat-v3-0324,1.6114496943117165,1.5557140547799295,1.6691821413573733,26.568027889640486,1.5899853890261185e-155,1.5899853890261185e-155
model_openai/chatgpt-4o-latest,1.4709359071205186,1.4199431403530491,1.5237599178221324,21.43758595669846,5.962753302177692e-102,5.962753302177692e-102
