term,odds_ratio,or_low,or_high,statistic,p,p_value
model_anthropic/claude-sonnet-4,4.815869901379559,4.642331422454937,4.995895552573226,83.94979262348991,0,0
model_deepseek/deepseek-chat-v3-0324,4.288114294051489,4.134165077406663,4.447796315473532,78.04509604623033,0,0
model_openai/chatgpt-4o-latest,3.877546683447469,3.7396839017309302,4.020491752085055,73.37243939074743,0,0
