term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
model_anthropic/claude-sonnet-4,1.3976397648499364,1.3708052776075899,1.4249995562454858,33.84644044483703,4.094303987854363e-251,8.303254968094375,7.821560641059884,8.784949295128868
model_deepseek/deepseek-chat-v3-0324,1.4823108022306204,1.4538357266788722,1.5113435954892585,39.77176476302634,0,9.772799251987795,9.291358246442789,10.254240257532803
model_openai/chatgpt-4o-latest,1.5137904021399065,1.4847225646374718,1.5434273285732922,41.91258957686284,0,10.297185106746841,9.816276506138523,10.778093707355161
