term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
input_condition_bullets-based,Moderately Left-Wing,Centrist,1.0542222760469164,1.0038001914737855,1.1071771222535824,2.111687590608709,0.03471325409800256,0.03471325409800256
input_condition_bullets-based,Moderately Right-Wing,Centrist,1.0511618258718265,0.9955657700042716,1.1098625700695306,1.7997056667529454,0.07190712585155791,0.07190712585155791
input_condition_bullets-based,Other,Centrist,0.6359052891798983,0.5811581432714197,0.6958098092382982,-9.855996262029018,6.457308793615293e-23,6.457308793615293e-23
input_condition_bullets-based,Very Left-Wing,Centrist,1.318882472554664,1.2378964054753376,1.405166836835571,8.560631710561301,1.1225074971123058e-17,1.1225074971123058e-17
input_condition_bullets-based,Very Right-Wing,Centrist,0.984840832671757,0.9056061052792085,1.0710080906516914,-0.3569509940942899,0.7211284931473548,0.7211284931473548
input_condition_improve,Moderately Left-Wing,Centrist,0.9731628075846391,0.9127903788543247,1.0375283000404627,-0.8325318568330461,0.4051088043075742,0.4051088043075742
input_condition_improve,Moderately Right-Wing,Centrist,1.048399877604917,0.9776590290088718,1.1242593488614228,1.3260859132198932,0.18481124159837492,0.18481124159837492
input_condition_improve,Other,Centrist,0.6007988758642651,0.532687370281304,0.6776193868631568,-8.299239088142112,1.0478031319027997e-16,1.0478031319027997e-16
input_condition_improve,Very Left-Wing,Centrist,1.070721048970252,0.9826924355466138,1.166635178249091,1.561127586932402,0.11849365022579456,0.11849365022579456
input_condition_improve,Very Right-Wing,Centrist,0.8574097294027823,0.7654177766110768,0.9604577611581872,-2.6567475291290967,0.007889850578346338,0.007889850578346338
input_condition_rewrite,Moderately Left-Wing,Centrist,0.9757513659749899,0.9150582701158338,1.0404700545261854,-0.7491903217927172,0.4537425016273185,0.4537425016273185
input_condition_rewrite,Moderately Right-Wing,Centrist,1.0069403215087087,0.9381170964382008,1.0808126351493852,0.19147804981822886,0.8481510760786362,0.8481510760786362
input_condition_rewrite,Other,Centrist,0.7155391721819362,0.6391139144778132,0.8011033640929819,-5.808127357918589,6.3175454085941184e-9,6.3175454085941184e-9
input_condition_rewrite,Very Left-Wing,Centrist,0.9252354786716466,0.8455096604398336,1.01247890006062,-1.6902447140750418,0.09098114719444782,0.09098114719444782
input_condition_rewrite,Very Right-Wing,Centrist,0.8852862013906873,0.7910479727284456,0.9907511116797909,-2.121810655012046,0.03385364152762367,0.03385364152762367
input_condition_stance-based,Moderately Left-Wing,Centrist,0.9866151540584592,0.9405711097699452,1.0349132055054124,-0.552624136367988,0.5805208109797718,0.5805208109797718
input_condition_stance-based,Moderately Right-Wing,Centrist,0.8927686235048694,0.8455897900785558,0.9425797525780606,-4.094785611144312,4.225592155802725e-5,4.225592155802725e-5
input_condition_stance-based,Other,Centrist,0.5931936918348667,0.5429165202156808,0.648126816794763,-11.557325588746377,6.778719758761298e-31,6.778719758761298e-31
input_condition_stance-based,Very Left-Wing,Centrist,0.9907345888558459,0.9276703692435899,1.0580859948730592,-0.2774030866634942,0.781470611782501,0.781470611782501
input_condition_stance-based,Very Right-Wing,Centrist,0.7235644586869668,0.6617892052750955,0.791106173539554,-7.106348449142067,1.19153362165137e-12,1.19153362165137e-12
