term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,41.52003498890597,46.15133909472061,4.6313041058146425,4.062751452253789,5.199856759375496,15.966258849815427,4.3984074127206375e-57,0.20872238727229328
