term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,68.8617511520737,80.95405151022507,12.092300358151377,11.493824460760196,12.690776255542557,39.603561423922805,0,0.5175636366877882
