term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,59.02432155657958,65.48780696500387,6.46348540842429,5.877618639833198,7.049352177015382,21.624124323014474,1.0860571380479667e-102,0.28267094496549927
