term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,72.07083119986348,82.50534782236673,10.434516622503253,9.885690824702825,10.98334242030368,37.26573345483521,7.4372302594719855e-295,0.48701877648062875
