term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,42.58090117767529,62.5980148883376,20.017113710662315,19.35721031279888,20.67701710852575,59.455488062683145,0,0.7771404952402655
