term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,43.932070319167096,69.14238042269177,25.210310103524677,24.605164458188227,25.815455748861126,81.65635781092152,0,1.0671682727393732
