term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,26.067076292882803,30.25541199623514,4.188335703352337,3.5944237217042874,4.782247685000386,13.82260879798074,2.7585884702085997e-43,0.1807157630620724
