term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,35.90314046765662,46.71121759219638,10.808077124539757,10.170304638988426,11.44584961009109,33.216449484501275,1.909044752379856e-236,0.43423584359341216
