term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,33.34988905956645,32.40070163429435,-0.9491874252721004,-1.6192680995246886,-0.2791067510195121,-2.776485793416417,0.005499374494878853,-0.03629551677764263
