term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
mitigation_condition_none,Conservative,Labour,1.5487634534419872,1.3969713417895309,1.7170489923185097,8.312293987844816,9.386952104854565e-17,9.386952104854565e-17,0.13675725921589507
mitigation_condition_none,Did not vote,Labour,0.37430163751452566,0.318184186057028,0.44031640158554275,-11.857786073097984,1.9609162755099435e-32,1.9609162755099435e-32,0.13675725921589507
mitigation_condition_none,Greens,Labour,1.213999101302922,1.059366554942842,1.391202894869398,2.7896250949947343,0.005276910659223144,0.005276910659223144,0.13675725921589507
mitigation_condition_none,Liberal Democrats,Labour,1.191337839425572,1.0557812879287503,1.344299111827952,2.840749207509041,0.004500769198558608,0.004500769198558608,0.13675725921589507
mitigation_condition_none,Not eligible to vote,Labour,0.22498767054755173,0.14765960732047556,0.34281177376119437,-6.942535092132684,3.851252393402229e-12,3.851252393402229e-12,0.13675725921589507
mitigation_condition_none,Other,Labour,1.0647054256828727,0.8476549835879512,1.337333780166382,0.5390321019660769,0.5898647041275633,0.5898647041275633,0.13675725921589507
mitigation_condition_none,Reform UK,Labour,0.5881938581981387,0.49974492439695756,0.6922972058985827,-6.383022272841335,1.7362664114454233e-10,1.7362664114454233e-10,0.13675725921589507
mitigation_condition_none,Scottish National Party,Labour,1.7449311099297407,1.301784151416236,2.338931976616981,3.724363608842175,1.958085381473542e-4,1.958085381473542e-4,0.13675725921589507
mitigation_condition_prompting,Conservative,Labour,1.4744867061931595,1.329839068055368,1.6348677813470835,7.371164429687769,1.6914406354058912e-13,1.6914406354058912e-13,0.13286912824432498
mitigation_condition_prompting,Did not vote,Labour,0.3481448416201106,0.29515149590522827,0.4106529440921763,-12.523889970419857,5.525904461271701e-36,5.525904461271701e-36,0.13286912824432498
mitigation_condition_prompting,Greens,Labour,1.1341551741146512,0.9888530219820286,1.300808037571444,1.7997436666741813,0.07190112267775524,0.07190112267775524,0.13286912824432498
mitigation_condition_prompting,Liberal Democrats,Labour,1.2142783305432039,1.0783165342472496,1.3673831543871193,3.204526152765238,0.0013528499919120832,0.0013528499919120832,0.13286912824432498
mitigation_condition_prompting,Not eligible to vote,Labour,0.22750292994791396,0.15047325178781795,0.34396533948683927,-7.020117657504599,2.2168148838668544e-12,2.2168148838668544e-12,0.13286912824432498
mitigation_condition_prompting,Other,Labour,0.94886563819435,0.7497069046964462,1.2009306486386413,-0.4366860361270064,0.6623390575303985,0.6623390575303985,0.13286912824432498
mitigation_condition_prompting,Reform UK,Labour,0.5916629376256268,0.5037043258245333,0.6949811899803546,-6.391168081161985,1.6462330147013718e-10,1.6462330147013718e-10,0.13286912824432498
mitigation_condition_prompting,Scottish National Party,Labour,1.2133091259451045,0.8756657516475933,1.6811426418491693,1.1620452413477738,0.24521708844862233,0.24521708844862233,0.13286912824432498
mitigation_condition_reranking,Conservative,Labour,1.4283018099293059,1.2873101977158734,1.584735414872862,6.722836552104834,1.782204681902025e-11,1.782204681902025e-11,0.12530845907835017
mitigation_condition_reranking,Did not vote,Labour,0.39247367027173574,0.33519877132827053,0.4595350431810365,-11.620980103158018,3.2241606629523753e-31,3.2241606629523753e-31,0.12530845907835017
mitigation_condition_reranking,Greens,Labour,1.2482000614019635,1.0922155787741408,1.426461427177688,3.255098237400245,0.001133531495122558,0.001133531495122558,0.12530845907835017
mitigation_condition_reranking,Liberal Democrats,Labour,1.1806420484714708,1.0475728659425532,1.3306145013261064,2.7217573807930315,0.006493579687214767,0.006493579687214767,0.12530845907835017
mitigation_condition_reranking,Not eligible to vote,Labour,0.24425753130566574,0.16383021087048769,0.36416813042316437,-6.917212502729404,4.6061689405889006e-12,4.6061689405889006e-12,0.12530845907835017
mitigation_condition_reranking,Other,Labour,0.957886708354521,0.7574601363462665,1.211346844558973,-0.35922220408845984,0.7194288672264589,0.7194288672264589,0.12530845907835017
mitigation_condition_reranking,Reform UK,Labour,0.6187886391578878,0.5278205990325782,0.7254347038608802,-5.91660467041826,3.2865535286083826e-9,3.2865535286083826e-9,0.12530845907835017
mitigation_condition_reranking,Scottish National Party,Labour,1.3549073939340077,0.9888409566074178,1.8564907064886773,1.8901656342391666,0.05873581126348981,0.05873581126348981,0.12530845907835017
