term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value,total_variation_distance
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Other,Labour,0.7938292584170965,0.5241314479500565,1.2023031512108093,-1.090123011538781,0.2756589609253414,0.2756589609253414,0.1155415803862142
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Reform UK,Labour,0.7367786067283608,0.5749847050659375,0.9440994004707189,-2.4147264131884865,0.015747032674006508,0.015747032674006508,0.1155415803862142
model_and_mitigation_deepseek/deepseek-chat-v3-0324__reranking,Scottish National Party,Labour,1.154051676104852,0.6772593867083861,1.9665069207728512,0.5268993147447774,0.5982635097561595,0.5982635097561595,0.1155415803862142
model_and_mitigation_openai/chatgpt-4o-latest__none,Conservative,Labour,1.745151786626023,1.4901534869294866,2.0437859489491066,6.90929831078874,4.870567937856593e-12,4.870567937856593e-12,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Did not vote,Labour,0.3552499786715166,0.2695135493067493,0.46826049254568053,-7.3441254865895536,2.071087457369085e-13,2.071087457369085e-13,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Greens,Labour,1.0253491823962457,0.8172745382135,1.2863987518059732,0.2163236634730711,0.8287354649398264,0.8287354649398264,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Liberal Democrats,Labour,1.1903084475491936,0.9842688611217016,1.4394788418809734,1.7964900061731042,0.07241662071874932,0.07241662071874932,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Not eligible to vote,Labour,0.22663545617282102,0.11129413938372006,0.4615124415273215,-4.091094911430051,4.2934136471192344e-5,4.2934136471192344e-5,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Other,Labour,0.8964683518848346,0.6118674229789682,1.3134471222840962,-0.5608439993924996,0.5749038889138607,0.5749038889138607,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Reform UK,Labour,0.5319334350854017,0.4042095286419709,0.7000161038073435,-4.505797654822524,6.612407613893409e-6,6.612407613893409e-6,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__none,Scottish National Party,Labour,1.0216305130779895,0.5907094270955261,1.7669074800175995,0.07656338432237123,0.9389708884945972,0.9389708884945972,0.14678142750326073
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Conservative,Labour,1.3817305674722453,1.1815439792360505,1.6158343613426809,4.0490765055710884,5.142013483612896e-5,5.142013483612896e-5,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Did not vote,Labour,0.36923847727227627,0.2859485415136733,0.4767887689744694,-7.639033633568156,2.1885813661445558e-14,2.1885813661445558e-14,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Greens,Labour,1.0169210462382035,0.8225391243749605,1.2572391800426836,0.1550296075055409,0.87679797606564025,0.87679797606564025,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Liberal Democrats,Labour,1.03227315245465,0.8574701723087991,1.2427112868655132,0.3355541346440648,0.7372071156668967,0.7372071156668967,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Not eligible to vote,Labour,0.16965387507391683,0.07957564488046391,0.3616990772846676,-4.5928534924986595,4.372260242823473e-6,4.372260242823473e-6,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Other,Labour,0.8905366892886012,0.6185308585103318,1.2821601122361068,-0.6234263800412075,0.533004367023477,0.533004367023477,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Reform UK,Labour,0.5163432670801016,0.3979475498465459,0.6699635908344248,-4.974159288189327,6.55314094490495e-7,6.55314094490495e-7,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__prompting,Scottish National Party,Labour,1.2446833441864429,0.7740873227253015,2.001371914787088,0.9032645260520469,0.3663855189488007,0.3663855189488007,0.13528817243043292
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Conservative,Labour,1.1957398124755318,1.0078259329087378,1.4186911176341928,2.049367455903371,0.04042619705188367,0.04042619705188367,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Did not vote,Labour,0.3579425334487714,0.2726123846673036,0.46998179267638956,-7.3944595679810945,1.4198454881232136e-13,1.4198454881232136e-13,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Greens,Labour,1.2282272440091129,0.9945874602953574,1.5167516414074207,1.909585608443015,0.05618658955966813,0.05618658955966813,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Liberal Democrats,Labour,1.1587750180180518,0.95810374196138,1.4014761487455512,1.5188699093760865,0.12879524451276753,0.12879524451276753,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Not eligible to vote,Labour,0.2770900947321637,0.14611072232664918,0.5254845050114145,-3.9305861298390727,8.473903023753443e-5,8.473903023753443e-5,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Other,Labour,0.888226520880066,0.6052228363466041,1.303563423279167,-0.6055724610287877,0.544798693970294,0.544798693970294,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Reform UK,Labour,0.5291398666272655,0.4023537969487836,0.6958776096499986,-4.554396563970868,5.25361668578147e-6,5.25361668578147e-6,0.13108885616431143
model_and_mitigation_openai/chatgpt-4o-latest__reranking,Scottish National Party,Labour,1.0961428955178223,0.6436350047833582,1.8667866701852545,0.3379340859031746,0.7354128602105945,0.7354128602105945,0.13108885616431143
