model,distortion_bin,term,ame_pence,ame_low_pence,ame_high_pence,statistic,p
rq2_interaction_bin,low_distortion,paragraph_type_ai_vs_human,0.5849398902880576,0.02782466362020307,1.142055116955912,2.057852780191394,0.039604267706550185
rq2_interaction_bin,high_distortion,paragraph_type_ai_vs_human,2.4858674734461674,1.9440206678862257,3.0277142790061085,8.991860186864347,2.430808124363186e-19
rq2_interaction_continuous,NA,paragraph_type_ai_vs_human,1.5350457354358085,1.1462875891454358,1.9238038817261809,7.739090189582199,1.0013073648573478e-14
rq2_interaction_continuous,NA,distortion_magnitude,-0.0729528440198881,-0.09655947974344262,-0.04934620829633357,-6.056981118494559,1.3869986188101587e-9
rq2_interaction_continuous,NA,ai_advantage_growth_per_1_distortion,0.1224304467022086,0.07437872909161831,0.1704821643127989,4.99377083858068,5.921165126880653e-7
rq2_interaction_continuous,NA,ai_advantage_growth_per_1sd_distortion,0.9813283064908451,0.5958421108806752,1.366814502101015,4.989460477793039,6.054816001023291e-7
