model,term,ame,ame_low,ame_high,statistic,p
rq2_continuous,ai_advantage_growth_per_1_distortion,0.17755132200237211,0.13396620985567692,0.2211364341490673,7.9842446053797715,1.4138541837004508e-15
rq2_continuous,ai_advantage_growth_per_1sd_distortion,1.4701894990303215,1.109288919080285,1.831090078980358,7.984244494556741,1.4138554537854898e-15
