distortion_magnitude,ame,lower,upper,statistic,p
15.68575096765979,1.5104434377582652,1.1499576352639966,1.8709292402525337,8.212292185177343,2.1700542750398627e-16
15.875882454800102,1.544201534654305,1.183092080713763,1.905310988594847,8.38133524272742,5.2330615747311063e-17
16.066013941940412,1.577959631550344,1.2160378076362393,1.9398814554644486,8.54533725943747,1.2816144552867473e-17
16.25614542908072,1.6117177284463828,1.2487960815383392,1.9746393753544265,8.704106596871071,3.2008609637374126e-18
16.446276916221034,1.6454758253424226,1.281368447091222,2.009583203593623,8.857478721228947,8.184442937141105e-19
16.636408403361344,1.6792339222384616,1.3137567158464276,2.0447111286304955,9.00531675202455,2.1504413587659178e-19
16.826539890501653,1.7129920191345005,1.345962945800307,2.080021092468694,9.147511484059274,5.826009920983425e-20
17.016671377641966,1.7467501160305403,1.3779894374206472,2.1155107946404335,9.28398149801857,1.6326109140576996e-20
17.206802864782276,1.7805082129265792,1.4098387083057264,2.151177717547432,9.414672445426595,4.745597336113152e-21
17.396934351922585,1.8142663098226182,1.4415134842620374,2.187019135383199,9.539556461494358,1.4344448576932387e-21
17.587065839062898,1.848024406718658,1.4730166685206956,2.2230321449166204,9.658630771526967,4.518627869252228e-22
17.777197326203208,1.881782503614697,1.5043513442877248,2.259213662941669,9.771916924927956,1.486131688035023e-22
17.967328813343517,1.9155406005107363,1.5355207270735372,2.295560473947935,9.879458550332128,5.110830898153404e-23
18.15746030048383,1.9492986974067756,1.5665281725523217,2.3320692222612296,9.981320383749146,1.8400170928616162e-23
18.34759178762414,1.9830567943028146,1.5973771464741175,2.3687364421315116,10.07758619883746,6.941029272835796e-24
18.53772327476445,2.016814891198854,1.6280712040452456,2.405558578352462,10.168356891341304,2.7450000987348583e-24
18.727854761904762,2.0505729880948933,1.6586139831135587,2.442531993076228,10.253748869803516,1.13840661535383e-24
18.91798624904507,2.0843310849909322,1.6890091753075511,2.4796529946743133,10.33389184452596,4.951012836239074e-25
19.10811773618538,2.1180891818869716,1.7192605072568563,2.516917856517087,10.408926881680397,2.257520118441364e-25
19.298249223325694,2.151847278783011,1.7493717445919295,2.5543228129740925,10.479005078213962,1.078725678443192e-25
19.488380710466004,2.18560537567905,1.7793466655250647,2.591864085833035,10.54428548528697,5.398161061627474e-26
19.678512197606313,2.2193634725750893,1.809189028743897,2.6295379164062815,10.604932950530475,2.8266666796672554e-26
19.868643684746626,2.253121569471129,1.8389025999269273,2.667340539015331,10.661117557733029,1.547268970791308e-26
20.058775171886936,2.2868796663671676,1.8684911141216771,2.705268218612658,10.713012483254271,8.843632709764782e-27
20.248906659027245,2.320637763263207,1.8979582705146167,2.743317256011797,10.76079278789341,5.271469678572677e-27
20.439038146167558,2.3543958601592463,1.9273077338173965,2.781483986501096,10.804634469207324,3.272578113205409e-27
20.629169633307868,2.3881539570552857,1.9565431001711764,2.819764813939395,10.844712709861177,2.112986562640975e-27
