proposition_leaning,term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
left,paragraph_type_model,Moderately Left-Wing,Centrist,0.9964596657843448,0.9426369659596519,1.0533555349425463,-0.12518798620552865,0.9003747280396434,0.9003747280396434
left,paragraph_type_model,Moderately Right-Wing,Centrist,0.972438937521773,0.9143534676117179,1.0342143609718795,-0.8893978684258188,0.3737892901438696,0.3737892901438696
left,paragraph_type_model,Other,Centrist,0.6119078345148236,0.5557117151206404,0.6737867634468255,-9.993565421217438,1.6262481920145156e-23,1.6262481920145156e-23
left,paragraph_type_model,Very Left-Wing,Centrist,1.0870628903579225,1.0109753112942776,1.1688769393195857,2.2548353887030284,0.024143663084362135,0.024143663084362135
left,paragraph_type_model,Very Right-Wing,Centrist,0.8379881770764305,0.7607666521834239,0.9230480632983502,-3.5833900192883292,3.3916360476541306e-4,3.3916360476541306e-4
