proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.5099472266953957,1.4729291446942219,1.5478956578582943,32.53816755255552,3.078431735685447e-232,9.952033424122424,9.35568907884492,10.54837776939993
