proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.2247129576436468,1.1952842378670516,1.2548662327354152,16.334575254248456,5.602105066147443e-60,3.4626160752029067,3.045190783977546,3.8800413664282676
