proposition_leaning,term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
left,paragraph_type_model,Asian,White,0.8801131635118411,0.809862921710291,0.9564571482677596,-3.008954670868268,0.0026214822504762696,0.0026214822504762696
left,paragraph_type_model,Black,White,1.043307121266216,0.9665292026312888,1.126184026640357,1.0870755942168895,0.2770034027814249,0.2770034027814249
left,paragraph_type_model,Mixed,White,0.9729682281490073,0.9000557707553871,1.0517872377985111,-0.6895404711159497,0.49048321401450895,0.49048321401450895
left,paragraph_type_model,Other,White,0.8182792737225191,0.7352370268098475,0.9107008289682144,-3.67328604405374,2.3945117958051277e-4,2.3945117958051277e-4
