proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,2.146566220907121,2.096932421121236,2.197374838754081,63.99764290334635,0,17.457623603849026,16.93021726360687,17.98502994409118
