proposition_leaning,term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
right,paragraph_type_model,Asian,White,0.9059455491011209,0.8310439425445724,0.987598002848221,-2.2434401957206638,0.024868442300538342,0.024868442300538342
right,paragraph_type_model,Black,White,0.939988488801803,0.8723122654375522,1.0129152071898173,-1.6233876154387403,0.10450657047885177,0.10450657047885177
right,paragraph_type_model,Mixed,White,0.9705196590415002,0.896354686824736,1.050821089498248,-0.7377816146277132,0.4606471673840543,0.4606471673840543
right,paragraph_type_model,Other,White,0.8877725778519842,0.7972650198895241,0.9885547845748565,-2.1698233673765537,0.030020229443336415,0.030020229443336415
