proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.7659673736818853,1.7219640883864118,1.8110951244234466,44.17332323248714,0,8.73390361734928,8.334356208046035,9.133451026652528
