proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,3.4022900253237305,3.3184254468535563,3.488274063047886,96.15527236867278,0,29.329277174763703,28.765368914107516,29.893185435419888
