proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,0.9011632059836123,0.8856241928408501,0.9169748640376167,-11.72674694383313,9.296316283507819e-32,-2.5170890120076783,-2.937600518922244,-2.0965775050931126
