proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.6601872040183223,1.620871738339354,1.7004562959497527,41.45684298543013,0,11.826046353282543,11.269059539419871,12.383033167145216
