proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.1890273177945088,1.1561773827608495,1.2228106028900234,12.112179238385249,9.1042686767522e-34,3.86454712819041,3.239428555683635,4.489665700697184
