proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.686070504043232,1.6435219552187486,1.7297205769461257,40.059406492918434,0,8.193136649640964,7.782920058418664,8.603353240863264
