proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.2124074721788436,1.188626920693531,1.2366637950093113,19.057009077692136,5.746746620959056e-81,4.643369297055061,4.166469005520748,5.120269588589375
