proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.664009412711652,1.6209296379446483,1.7082341273640966,38.05056135972893,8.4272283e-317,8.898944271421938,8.435814509079531,9.362074033764344
