proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.7172075168617265,1.6768967644671382,1.7584872953723227,44.612634163354166,0,12.571665482777677,12.021279280273008,13.122051685282345
