proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.5304289605001016,1.492089936561543,1.569753099826509,32.875426208011504,4.935248061211818e-237,7.726777063902368,7.263260760203052,8.190293367601683
