proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,0.9207983651173202,0.8976016201764689,0.9445945842165905,-6.338486733658448,2.3203281547101368e-10,-1.7501790745312162,-2.2914609863751285,-1.208897162687304
