proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,2.0361549805691155,1.9894661334237471,2.083939522891769,60.079537569431,0,16.25120688028283,15.727115834765995,16.775297925799666
