proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,1.595256266994824,1.5571932263515136,1.6342496963904725,37.904477225026575,2.1716059215e-314,9.488547103385503,8.997015254716386,9.98007895205462
