proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
left,paragraph_type_model,2.5748289076086963,2.5094455516212992,2.6419158204783746,72.0688306034393,0,23.211965415355618,22.603623502880144,23.82030732783109
