proposition_leaning,term,target_level,reference_level,odds_ratio,or_low,or_high,statistic,p,p_value
left,paragraph_type_model,Conservative,Labour,1.2415730337083875,1.1732955706611126,1.3138237598248694,7.497938120629752,6.482948981646162e-14,6.482948981646162e-14
left,paragraph_type_model,Did not vote,Labour,0.3524360492243573,0.32364696933450054,0.38378597843286755,-23.986809996505713,3.818103847737037e-127,3.818103847737037e-127
left,paragraph_type_model,Greens,Labour,1.2075840643277045,1.1213325706859474,1.3004699145822223,4.9889186721554895,6.071820030412538e-7,6.071820030412538e-7
left,paragraph_type_model,Liberal Democrats,Labour,1.2467708884464626,1.164689449286511,1.334637013523073,6.347666727458015,2.186050102906154e-10,2.186050102906154e-10
left,paragraph_type_model,Not eligible to vote,Labour,0.2938596492286434,0.24136361325638675,0.35777345342047456,-12.196889706925123,3.2292467574220785e-34,3.2292467574220785e-34
left,paragraph_type_model,Other,Labour,0.7262092534175332,0.6624558593718164,0.7960981434285248,-6.824208898970056,8.84111525938837e-12,8.84111525938837e-12
left,paragraph_type_model,Scottish National Party,Labour,1.0107484995383313,0.8598990139512671,1.1880610545471402,0.12964458355279906,0.896847628310924,0.896847628310924
