proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.409780189230852,1.3761204422233964,1.4442632497607601,27.854461611537204,9.511159684636842e-171,8.07792303247587,7.510854524227025,8.644991540724716
