proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.0162354345105742,0.9875564498690733,1.0457472668947803,1.1026542004479705,0.2701773631068384,0.39640353101095815,-0.3081935290397784,1.1010005910616947
