proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,1.5126184370997213,1.4764595256154884,1.5496628905558412,33.52382710536894,2.16735028701617e-246,8.163582905023103,7.684974284934354,8.642191525111853
