proposition_leaning,term,odds_ratio,or_low,or_high,statistic,p,ame,ame_low,ame_high
right,paragraph_type_model,2.466273275306236,2.4035929685466124,2.530588143702082,68.72700621173612,0,22.191921687482775,21.580056569366334,22.803786805599213
