term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,25.99237677527145,30.344110854503462,4.351734079232013,3.6937798522545546,5.009688306209472,12.964100592379099,2.8401998494076647e-38,0.18762937450836203
