term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,62.078111946533035,69.0073483098888,6.929236363355763,5.991417403584969,7.867055323126555,14.48245011693748,2.7890987862749275e-47,0.20954371552492113
