term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,33.23903508771924,32.78437959269362,-0.4546554950256194,-1.196663957712287,0.2873529676610481,-1.2010171489675796,0.22975944775379564,-0.017378570074766078
