term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,35.66896407685883,46.61347889985301,10.94451482299418,10.236869564815313,11.652160081173045,30.314926947999197,3.3498893733034156e-197,0.4386763623395549
