term,mean_writer,mean_model,mean_difference,ci_low,ci_high,t_statistic,p_value,cohens_d
paragraph_type_model,42.05148287385121,62.687486878017985,20.63600400416678,19.906524153658058,21.365483854675503,55.44830612469812,0,0.8021269000945894
